student_id,name,faculty,year,gpa,skills,languages,activities,key_course_grades,target_career
6610400023,Student_0023,Computer Engineering,4,3.82,"[{""name"": ""C++"", ""level"": ""Native""}, {""name"": ""System Design"", ""level"": ""Advanced""}, {""name"": ""Kubernetes"", ""level"": ""Advanced""}]","[{""name"": ""Thai"", ""level"": ""Native""}, {""name"": ""English"", ""level"": ""Advanced""}]",[President] at [Data Society] | [Lead Researcher] at [AI Lab] | [Manager] at [Internship] | [Committee] at [Engineering Club] | [Writer] at [Tech Blog],"[{""course_id"": ""01204215"", ""course_name"": ""Mathematical Foundations for Computer Engineers"", ""grade"": ""C""}, {""course_id"": ""01417167"", ""course_name"": ""Engineering Mathematics I"", ""grade"": ""C""}, {""course_id"": ""01204216"", ""course_name"": ""Probability and Statistics for Computer Engineers"", ""grade"": ""B""}, {""course_id"": ""01420113"", ""course_name"": ""Physics Laboratory I"", ""grade"": ""B+""}, {""course_id"": ""01420111"", ""course_name"": ""General Physics I"", ""grade"": ""A""}, {""course_id"": ""01403114"", ""course_name"": ""Lab: Fundamentals of General Chemistry"", ""grade"": ""B""}, {""course_id"": ""01403117"", ""course_name"": ""Fundamentals of General Chemistry"", ""grade"": ""A""}, {""course_id"": ""01417168"", ""course_name"": ""Engineering Mathematics II"", ""grade"": ""B""}]",Backend Engineer
6610400024,Student_0024,Computer Engineering,1,3.95,"[{""name"": ""Data Analytics"", ""level"": ""Native""}, {""name"": ""Tableau"", ""level"": ""Advanced""}, {""name"": ""Statistics"", ""level"": ""Advanced""}]","[{""name"": ""Thai"", ""level"": ""Native""}, {""name"": ""English"", ""level"": ""Native""}]",[Speaker] at [Data Conf] | [Director] at [Consulting Club] | [Lead Analyst] at [Datathon 2023] | [Committee] at [BizCamp] | [President] at [Econ Society],"[{""course_id"": ""01403117"", ""course_name"": ""Fundamentals of General Chemistry"", ""grade"": ""D+""}, {""course_id"": ""01420113"", ""course_name"": ""Physics Laboratory I"", ""grade"": ""C+""}, {""course_id"": ""01420111"", ""course_name"": ""General Physics I"", ""grade"": ""D+""}, {""course_id"": ""01204215"", ""course_name"": ""Mathematical Foundations for Computer Engineers"", ""grade"": ""C+""}, {""course_id"": ""01403114"", ""course_name"": ""Lab: Fundamentals of General Chemistry"", ""grade"": ""B""}, {""course_id"": ""01204216"", ""course_name"": ""Probability and Statistics for Computer Engineers"", ""grade"": ""C""}, {""course_id"": ""01417167"", ""course_name"": ""Engineering Mathematics I"", ""grade"": ""C+""}, {""course_id"": ""01417168"", ""course_name"": ""Engineering Mathematics II"", ""grade"": ""C""}]",Data Analyst
6610400025,Student_0025,Computer Engineering,1,3.85,"[{""name"": ""Technical Writing"", ""level"": ""Beginner""}, {""name"": ""Identity and access management"", ""level"": ""Intermediate""}, {""name"": ""Problem Solving"", ""level"": ""Intermediate""}, {""name"": ""OSWE"", ""level"": ""Beginner""}, {""name"": ""Computer System Security"", ""level"": ""Intermediate""}, {""name"": ""PCI-DSS"", ""level"": ""Intermediate""}, {""name"": ""Vulnerability Assessment"", ""level"": ""Intermediate""}, {""name"": ""Penetration testing frameworks"", ""level"": ""Intermediate""}, {""name"": ""EDR/XDR"", ""level"": ""Intermediate""}, {""name"": ""Git / Version Control"", ""level"": ""Intermediate""}, {""name"": ""SIEM Tools"", ""level"": ""Intermediate""}, {""name"": ""SQL"", ""level"": ""Beginner""}, {""name"": ""JavaScript / TypeScript"", ""level"": ""Beginner""}]","[{""name"": ""Thai"", ""level"": ""Native""}, {""name"": ""English"", ""level"": ""Intermediate""}, {""name"": ""French"", ""level"": ""Beginner""}]",[Data Engineer Intern] at [Agoda Data Platform 2025] | [Open-Source Contributor] at [GitHub Projects 2025],"[{""course_id"": ""01403117"", ""course_name"": ""Fundamentals of General Chemistry"", ""grade"": ""A""}, {""course_id"": ""01204215"", ""course_name"": ""Mathematical Foundations for Computer Engineers"", ""grade"": ""B+""}, {""course_id"": ""01417167"", ""course_name"": ""Engineering Mathematics I"", ""grade"": ""C""}, {""course_id"": ""01420113"", ""course_name"": ""Physics Laboratory I"", ""grade"": ""B""}, {""course_id"": ""01204216"", ""course_name"": ""Probability and Statistics for Computer Engineers"", ""grade"": ""B""}, {""course_id"": ""01420111"", ""course_name"": ""General Physics I"", ""grade"": ""C+""}, {""course_id"": ""01417168"", ""course_name"": ""Engineering Mathematics II"", ""grade"": ""C+""}, {""course_id"": ""01403114"", ""course_name"": ""Lab: Fundamentals of General Chemistry"", ""grade"": ""C+""}]",Cybersecurity Engineer
6610400026,Student_0026,Computer Engineering,1,3.8,"[{""name"": ""Go"", ""level"": ""Native""}, {""name"": ""PostgreSQL"", ""level"": ""Advanced""}, {""name"": ""Microservices"", ""level"": ""Advanced""}]","[{""name"": ""Thai"", ""level"": ""Native""}, {""name"": ""English"", ""level"": ""Advanced""}]",[Founder] at [Tech Community] | [Senior Developer] at [Internship] | [Lead] at [Open Source Project] | [Speaker] at [DevFest] | [Manager] at [Hackathon],"[{""course_id"": ""01420113"", ""course_name"": ""Physics Laboratory I"", ""grade"": ""A""}, {""course_id"": ""01420111"", ""course_name"": ""General Physics I"", ""grade"": ""B""}, {""course_id"": ""01403117"", ""course_name"": ""Fundamentals of General Chemistry"", ""grade"": ""B+""}, {""course_id"": ""01403114"", ""course_name"": ""Lab: Fundamentals of General Chemistry"", ""grade"": ""B+""}, {""course_id"": ""01204215"", ""course_name"": ""Mathematical Foundations for Computer Engineers"", ""grade"": ""B+""}, {""course_id"": ""01204216"", ""course_name"": ""Probability and Statistics for Computer Engineers"", ""grade"": ""B""}, {""course_id"": ""01417168"", ""course_name"": ""Engineering Mathematics II"", ""grade"": ""D+""}, {""course_id"": ""01417167"", ""course_name"": ""Engineering Mathematics I"", ""grade"": ""B""}]",Backend Engineer
6610400027,Student_0027,Economics,1,3.38,"[{""name"": ""Fixed Income Analysis"", ""level"": ""Intermediate""}, {""name"": ""Bloomberg Terminal"", ""level"": ""Intermediate""}, {""name"": ""CPA"", ""level"": ""Intermediate""}, {""name"": ""Financial Statement Analysis"", ""level"": ""Intermediate""}, {""name"": ""Corporate Finance"", ""level"": ""Intermediate""}, {""name"": ""Presentation Skills"", ""level"": ""Intermediate""}, {""name"": ""Python (Pandas, NumPy, Statsmodels)"", ""level"": ""Beginner""}, {""name"": ""Tokenomics Modeling"", ""level"": ""Beginner""}, {""name"": ""Negotiation"", ""level"": ""Intermediate""}]","[{""name"": ""Thai"", ""level"": ""Native""}, {""name"": ""English"", ""level"": ""Intermediate""}]",[Equity Analyst Intern] at [Bualuang Securities 2025] | [Policy Research Intern] at [NESDC Thailand 2025],"[{""course_id"": ""01101231"", ""course_name"": ""Labour and Industrial Economics"", ""grade"": ""C+""}, {""course_id"": ""01101182"", ""course_name"": ""Macroeconomics I"", ""grade"": ""B+""}, {""course_id"": ""01101271"", ""course_name"": ""Mathematical Economics II"", ""grade"": ""B+""}, {""course_id"": ""01101181"", ""course_name"": ""Microeconomics I"", ""grade"": ""D+""}, {""course_id"": ""01101171"", ""course_name"": ""Mathematical Economics I"", ""grade"": ""D+""}]",Financial Analyst
6610400028,Student_0028,Computer Engineering,1,2.15,"[{""name"": ""Redis"", ""level"": ""Beginner""}, {""name"": ""API Gateway"", ""level"": ""Intermediate""}, {""name"": ""SVN"", ""level"": ""Intermediate""}, {""name"": ""Version control"", ""level"": ""Intermediate""}, {""name"": ""C"", ""level"": ""Intermediate""}, {""name"": ""Kotlin"", ""level"": ""Intermediate""}, {""name"": ""React"", ""level"": ""Beginner""}, {""name"": ""SAST / DAST Tools"", ""level"": ""Beginner""}, {""name"": ""Time Series Analysis"", ""level"": ""Intermediate""}, {""name"": ""Docker"", ""level"": ""Beginner""}]","[{""name"": ""Thai"", ""level"": ""Native""}, {""name"": ""English"", ""level"": ""Intermediate""}]",[Backend Developer] at [Senior Capstone Project 2024] | [Teaching Assistant] at [CPE Department - Data Structures 2024],"[{""course_id"": ""01403114"", ""course_name"": ""Lab: Fundamentals of General Chemistry"", ""grade"": ""C+""}, {""course_id"": ""01204216"", ""course_name"": ""Probability and Statistics for Computer Engineers"", ""grade"": ""B""}, {""course_id"": ""01417167"", ""course_name"": ""Engineering Mathematics I"", ""grade"": ""B+""}, {""course_id"": ""01403117"", ""course_name"": ""Fundamentals of General Chemistry"", ""grade"": ""B""}, {""course_id"": ""01204215"", ""course_name"": ""Mathematical Foundations for Computer Engineers"", ""grade"": ""A""}, {""course_id"": ""01420113"", ""course_name"": ""Physics Laboratory I"", ""grade"": ""B""}, {""course_id"": ""01420111"", ""course_name"": ""General Physics I"", ""grade"": ""B+""}, {""course_id"": ""01417168"", ""course_name"": ""Engineering Mathematics II"", ""grade"": ""A""}]",Software Engineer
6610400029,Student_0029,Computer Engineering,1,3.23,"[{""name"": ""Data Visualization"", ""level"": ""Intermediate""}, {""name"": ""Statistics"", ""level"": ""Intermediate""}, {""name"": ""Communication"", ""level"": ""Intermediate""}, {""name"": ""Pandas / NumPy"", ""level"": ""Intermediate""}, {""name"": ""Big data stores"", ""level"": ""Beginner""}, {""name"": ""Machine Learning"", ""level"": ""Intermediate""}, {""name"": ""Jupyter Notebook"", ""level"": ""Intermediate""}, {""name"": ""Leadership"", ""level"": ""Beginner""}, {""name"": ""Natural Language Processing"", ""level"": ""Beginner""}, {""name"": ""Microservices Architecture"", ""level"": ""Beginner""}]","[{""name"": ""Thai"", ""level"": ""Native""}, {""name"": ""English"", ""level"": ""Advanced""}, {""name"": ""Japanese"", ""level"": ""Intermediate""}]",[AI Research Intern] at [NECTEC AI Lab 2025] | [Software Intern] at [True Digital Group 2025],"[{""course_id"": ""01204216"", ""course_name"": ""Probability and Statistics for Computer Engineers"", ""grade"": ""B+""}, {""course_id"": ""01204215"", ""course_name"": ""Mathematical Foundations for Computer Engineers"", ""grade"": ""B""}, {""course_id"": ""01420113"", ""course_name"": ""Physics Laboratory I"", ""grade"": ""A""}, {""course_id"": ""01417167"", ""course_name"": ""Engineering Mathematics I"", ""grade"": ""C+""}, {""course_id"": ""01420111"", ""course_name"": ""General Physics I"", ""grade"": ""B""}, {""course_id"": ""01403117"", ""course_name"": ""Fundamentals of General Chemistry"", ""grade"": ""B+""}, {""course_id"": ""01417168"", ""course_name"": ""Engineering Mathematics II"", ""grade"": ""C+""}, {""course_id"": ""01403114"", ""course_name"": ""Lab: Fundamentals of General Chemistry"", ""grade"": ""B""}]",Data Scientist
6610400030,Student_0030,Economics,1,3.13,"[{""name"": ""Econometric modeling"", ""level"": ""Intermediate""}, {""name"": ""Stata"", ""level"": ""Intermediate""}, {""name"": ""R"", ""level"": ""Intermediate""}, {""name"": ""SQL"", ""level"": ""Intermediate""}, {""name"": ""Instrumental variables"", ""level"": ""Beginner""}, {""name"": ""Research Skills"", ""level"": ""Intermediate""}, {""name"": ""Difference-in-differences"", ""level"": ""Beginner""}, {""name"": ""Econometrics"", ""level"": ""Intermediate""}, {""name"": ""Economic research"", ""level"": ""Intermediate""}, {""name"": ""Behavioral Economics"", ""level"": ""Beginner""}, {""name"": ""Monte Carlo Simulation"", ""level"": ""Beginner""}, {""name"": ""Financial Planning"", ""level"": ""Intermediate""}]","[{""name"": ""Thai"", ""level"": ""Native""}, {""name"": ""English"", ""level"": ""Advanced""}]",[Research Assistant] at [Bank of Thailand (BOT) 2025] | [Policy Research Intern] at [NESDC Thailand 2025],"[{""course_id"": ""01101181"", ""course_name"": ""Microeconomics I"", ""grade"": ""B+""}, {""course_id"": ""01101171"", ""course_name"": ""Mathematical Economics I"", ""grade"": ""B+""}, {""course_id"": ""01101182"", ""course_name"": ""Macroeconomics I"", ""grade"": ""A""}, {""course_id"": ""01101271"", ""course_name"": ""Mathematical Economics II"", ""grade"": ""D+""}, {""course_id"": ""01101231"", ""course_name"": ""Labour and Industrial Economics"", ""grade"": ""B+""}]",Economist
6610400031,Student_0031,Economics,1,3.81,"[{""name"": ""Asset allocation"", ""level"": ""Intermediate""}, {""name"": ""Reuters Eikon"", ""level"": ""Intermediate""}, {""name"": ""Derivatives Pricing (Black-Scholes)"", ""level"": ""Beginner""}, {""name"": ""Investment Consultant (IC) License"", ""level"": ""Intermediate""}, {""name"": ""Behavioral Finance"", ""level"": ""Beginner""}, {""name"": ""Portfolio rebalancing"", ""level"": ""Intermediate""}, {""name"": ""Quantitative Trading"", ""level"": ""Intermediate""}, {""name"": ""Regression Analysis"", ""level"": ""Beginner""}]","[{""name"": ""Thai"", ""level"": ""Native""}, {""name"": ""English"", ""level"": ""Intermediate""}, {""name"": ""German"", ""level"": ""Beginner""}]",[Economic Analyst] at [TDRI Policy Research 2025] | [M&A Intern] at [Phatra Capital 2025],"[{""course_id"": ""01101182"", ""course_name"": ""Macroeconomics I"", ""grade"": ""B""}, {""course_id"": ""01101271"", ""course_name"": ""Mathematical Economics II"", ""grade"": ""C+""}, {""course_id"": ""01101171"", ""course_name"": ""Mathematical Economics I"", ""grade"": ""B+""}, {""course_id"": ""01101181"", ""course_name"": ""Microeconomics I"", ""grade"": ""C+""}, {""course_id"": ""01101231"", ""course_name"": ""Labour and Industrial Economics"", ""grade"": ""B+""}]",Portfolio Manager
6610400032,Student_0032,Computer Engineering,1,2.83,"[{""name"": ""Leadership"", ""level"": ""Intermediate""}, {""name"": ""Problem Solving"", ""level"": ""Intermediate""}, {""name"": ""Cross-functional collaboration"", ""level"": ""Intermediate""}, {""name"": ""Stakeholder management"", ""level"": ""Intermediate""}, {""name"": ""Python"", ""level"": ""Beginner""}, {""name"": ""Coaching"", ""level"": ""Intermediate""}, {""name"": ""SQL"", ""level"": ""Intermediate""}, {""name"": ""Technical Writing"", ""level"": ""Intermediate""}, {""name"": ""Capability building"", ""level"": ""Intermediate""}, {""name"": ""Microservices Architecture"", ""level"": ""Beginner""}, {""name"": ""MATLAB"", ""level"": ""Beginner""}, {""name"": ""Zero-Knowledge Proofs (ZKP)"", ""level"": ""Intermediate""}, {""name"": ""Cloud Security (AWS / GCP)"", ""level"": ""Intermediate""}]","[{""name"": ""Thai"", ""level"": ""Native""}, {""name"": ""English"", ""level"": ""Intermediate""}, {""name"": ""German"", ""level"": ""Beginner""}]",[Team Lead] at [KU Hackathon 2025] | [Software Intern] at [True Digital Group 2025],"[{""course_id"": ""01420111"", ""course_name"": ""General Physics I"", ""grade"": ""B""}, {""course_id"": ""01417167"", ""course_name"": ""Engineering Mathematics I"", ""grade"": ""C""}, {""course_id"": ""01204215"", ""course_name"": ""Mathematical Foundations for Computer Engineers"", ""grade"": ""B+""}, {""course_id"": ""01417168"", ""course_name"": ""Engineering Mathematics II"", ""grade"": ""B+""}, {""course_id"": ""01403114"", ""course_name"": ""Lab: Fundamentals of General Chemistry"", ""grade"": ""A""}, {""course_id"": ""01403117"", ""course_name"": ""Fundamentals of General Chemistry"", ""grade"": ""A""}, {""course_id"": ""01420113"", ""course_name"": ""Physics Laboratory I"", ""grade"": ""C""}, {""course_id"": ""01204216"", ""course_name"": ""Probability and Statistics for Computer Engineers"", ""grade"": ""B+""}]",Product Manager (Technical)
6610400033,Student_0033,Computer Engineering,1,3.23,"[{""name"": ""NIST"", ""level"": ""Intermediate""}, {""name"": ""High availability"", ""level"": ""Intermediate""}, {""name"": ""Oracle Cloud"", ""level"": ""Intermediate""}, {""name"": ""CI/CD Pipelines"", ""level"": ""Intermediate""}, {""name"": ""Cloud landing zones"", ""level"": ""Intermediate""}, {""name"": ""Directory services"", ""level"": ""Intermediate""}, {""name"": ""Technical Writing"", ""level"": ""Beginner""}, {""name"": ""Key management"", ""level"": ""Intermediate""}, {""name"": ""Docker"", ""level"": ""Beginner""}, {""name"": ""Real-Time Operating Systems (RTOS)"", ""level"": ""Beginner""}, {""name"": ""Time Management"", ""level"": ""Intermediate""}]","[{""name"": ""Thai"", ""level"": ""Native""}, {""name"": ""English"", ""level"": ""Intermediate""}]",[ML Engineer Intern] at [Grab Thailand 2024] | [Open-Source Contributor] at [GitHub Projects 2024],"[{""course_id"": ""01417167"", ""course_name"": ""Engineering Mathematics I"", ""grade"": ""B""}, {""course_id"": ""01420113"", ""course_name"": ""Physics Laboratory I"", ""grade"": ""C+""}, {""course_id"": ""01403114"", ""course_name"": ""Lab: Fundamentals of General Chemistry"", ""grade"": ""C+""}, {""course_id"": ""01420111"", ""course_name"": ""General Physics I"", ""grade"": ""B""}, {""course_id"": ""01204216"", ""course_name"": ""Probability and Statistics for Computer Engineers"", ""grade"": ""B""}, {""course_id"": ""01204215"", ""course_name"": ""Mathematical Foundations for Computer Engineers"", ""grade"": ""D+""}]",Cloud Architect
